id,Turno Carga,equipo_acarreo,operador_acarreo,material,flota_carguio,equipo_carguio,duracion_llegada,duracion_acarreo,duracion_descarga,duracion_viajando_vacio,tonelaje,efh_cargado_km,efh_vacio_km,distancia_cargado_km,distancia_vacia_km,velocidad_cargado,velocidad_vacio
1127178,A,Equipo_acarreo 7,Operador 53,Mineral Sulfuro,Flota_carguio 2,Equipo_carguio 5,16,862,30,414.0,295.0,7.18,4.14,3.77,3.66,15.36,32.13
1127179,A,Equipo_acarreo 5,Operador 64,Desmonte,Flota_carguio 2,Equipo_carguio 2,8,274,50,288.0,277.0,2.28,2.88,1.9,1.91,24.84,25.19
1127180,A,Equipo_acarreo 25,Operador 36,Desmonte,Flota_carguio 3,Equipo_carguio 7,286,358,36,226.2,272.0,2.99,2.26,1.51,1.3,15.34,22.26
1127181,A,Equipo_acarreo 9,Operador 61,Desmonte,Flota_carguio 1,Equipo_carguio 6,0,956,40,439.8,294.0,7.97,4.4,3.57,3.54,13.29,30.94
1127183,A,Equipo_acarreo 21,Operador 51,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,2,904,42,484.2000000000001,284.0,7.53,4.84,4.26,4.07,16.81,31.61
1127184,A,Equipo_acarreo 11,Operador 48,Desmonte,Flota_carguio 2,Equipo_carguio 5,8,778,46,438.0,285.0,6.48,4.38,3.27,3.39,14.77,28.75
1127185,A,Equipo_acarreo 27,Operador 114,Desmonte,Flota_carguio 2,Equipo_carguio 2,2,262,40,666.0,285.0,2.18,6.66,1.89,4.93,25.89,26.75
1127186,A,Equipo_acarreo 12,Operador 52,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,6,952,44,634.2,284.0,7.93,6.34,4.24,4.56,15.82,27.09
1127187,A,Equipo_acarreo 4,Operador 54,Mineral Sulfuro,Flota_carguio 2,Equipo_carguio 5,8,776,54,432.0,282.0,6.47,4.32,3.69,3.43,16.82,30.47
1127188,A,Equipo_acarreo 15,Operador 37,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,30,854,42,805.8,288.0,7.12,8.06,4.17,4.48,17.43,26.7
1127189,A,Equipo_acarreo 19,Operador 40,Mineral Sulfuro,Flota_carguio 2,Equipo_carguio 5,9,778,40,547.8000000000001,272.0,6.48,5.48,3.52,3.62,15.97,29.94
1127190,A,Equipo_acarreo 13,Operador 59,Desmonte,Flota_carguio 2,Equipo_carguio 2,3,266,36,223.8,299.0,2.22,2.24,1.96,1.92,26.67,31.03
1127191,A,Equipo_acarreo 26,Operador 35,Desmonte,Flota_carguio 1,Equipo_carguio 6,0,984,40,342.0,291.0,8.2,3.42,3.64,3.24,13.06,34.22
1127192,A,Equipo_acarreo 6,Operador 47,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,8,844,28,430.2,279.0,7.03,4.3,4.2,4.08,17.75,34.22
1127193,A,Equipo_acarreo 1,Operador 55,Desmonte,Flota_carguio 3,Equipo_carguio 7,86,284,40,192.0,263.0,2.37,1.92,1.49,1.31,18.75,27.39
1127194,A,Equipo_acarreo 5,Operador 64,Desmonte,Flota_carguio 2,Equipo_carguio 2,2,266,46,238.2,286.0,2.22,2.38,1.85,1.87,24.98,28.25
1127195,A,Equipo_acarreo 14,Operador 43,Desmonte,Flota_carguio 2,Equipo_carguio 2,104,264,44,229.8,293.0,2.2,2.3,1.87,1.89,25.61,29.72
1127197,A,Equipo_acarreo 22,Operador 39,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,2,1036,42,478.2,278.0,8.63,4.78,4.19,3.99,14.42,29.86
1127198,A,Equipo_acarreo 23,Operador 42,Desmonte,Flota_carguio 1,Equipo_carguio 6,0,978,54,366.0,292.0,8.15,3.66,3.6,3.44,13.08,33.81
1127199,A,Equipo_acarreo 25,Operador 36,Desmonte,Flota_carguio 3,Equipo_carguio 7,298,350,42,178.20000000000002,296.0,2.92,1.78,1.51,1.33,15.6,26.45
1127200,A,Equipo_acarreo 13,Operador 59,Desmonte,Flota_carguio 2,Equipo_carguio 2,8,280,32,270.0,270.0,2.33,2.7,1.95,1.92,26.42,25.98
1127201,A,Equipo_acarreo 7,Operador 53,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,2,998,30,469.8,279.0,8.32,4.7,4.26,4.15,15.5,31.62
1127202,A,Equipo_acarreo 24,Operador 50,Mineral Sulfuro,Flota_carguio 2,Equipo_carguio 5,6,870,36,430.2,290.0,7.25,4.3,3.64,3.62,14.66,30.45
1127203,A,Equipo_acarreo 5,Operador 64,Desmonte,Flota_carguio 2,Equipo_carguio 2,2,310,40,253.8,289.0,2.59,2.54,1.81,1.86,20.99,26.37
1127204,A,Equipo_acarreo 11,Operador 48,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,8,744,54,403.8,281.0,6.2,4.04,3.46,3.46,16.48,31.0
1127205,A,Equipo_acarreo 21,Operador 51,Mineral Sulfuro,Flota_carguio 2,Equipo_carguio 5,2,826,50,541.8,299.0,6.88,5.42,3.56,3.28,15.19,25.79
1127206,A,Equipo_acarreo 10,Operador 63,Desmonte,Flota_carguio 3,Equipo_carguio 7,168,266,30,186.0,287.0,2.22,1.86,1.51,1.33,20.32,25.99
1127207,A,Equipo_acarreo 9,Operador 61,Desmonte,Flota_carguio 1,Equipo_carguio 6,0,1065,38,823.2,298.0,8.88,8.23,4.5,4.95,14.11,21.98
1127208,A,Equipo_acarreo 27,Operador 41,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,8,874,42,460.2,279.0,7.28,4.6,4.2,3.94,17.14,30.81
1127209,A,Equipo_acarreo 14,Operador 43,Desmonte,Flota_carguio 2,Equipo_carguio 2,2,304,36,238.2,273.0,2.53,2.38,1.81,1.89,21.41,28.52
1127210,A,Equipo_acarreo 4,Operador 54,Mineral Sulfuro,Flota_carguio 2,Equipo_carguio 5,6,758,40,475.8,284.0,6.32,4.76,3.59,3.64,16.66,29.78
1127211,A,Equipo_acarreo 8,Operador 46,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,8,892,38,469.8,277.0,7.43,4.7,4.21,4.19,16.82,32.09
1127212,A,Equipo_acarreo 17,Operador 58,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,8,898,44,520.2,290.0,7.48,5.2,4.23,4.19,16.77,31.49
1127213,A,Equipo_acarreo 1,Operador 55,Desmonte,Flota_carguio 3,Equipo_carguio 7,262,288,46,163.8,271.0,2.4,1.64,1.48,1.3,18.41,28.43
1127214,A,Equipo_acarreo 13,Operador 59,Desmonte,Flota_carguio 2,Equipo_carguio 2,2,244,34,250.2,283.0,2.03,2.5,1.85,1.88,27.15,27.48
1127216,A,Equipo_acarreo 19,Operador 40,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,22,972,40,547.8000000000001,278.0,8.1,5.48,4.24,4.46,15.5,28.9
1127217,A,Equipo_acarreo 12,Operador 52,Desmonte,Flota_carguio 1,Equipo_carguio 6,0,1264,40,277.8,295.0,9.06,2.78,3.61,1.86,12.97,26.3
1127218,A,Equipo_acarreo 6,Operador 47,Mineral Sulfuro,Flota_carguio 2,Equipo_carguio 5,6,794,36,475.8,285.0,6.62,4.76,3.67,3.41,16.26,31.48
1127219,A,Equipo_acarreo 25,Operador 36,Desmonte,Flota_carguio 3,Equipo_carguio 7,324,362,36,190.2,287.0,3.03,1.9,1.52,1.33,15.21,26.25
1127220,A,Equipo_acarreo 5,Operador 64,Desmonte,Flota_carguio 2,Equipo_carguio 2,8,266,40,240.0,288.0,2.22,2.4,1.86,1.85,25.12,27.65
1127221,A,Equipo_acarreo 15,Operador 37,Desmonte,Flota_carguio 1,Equipo_carguio 6,0,1042,38,786.0,288.0,8.69,7.86,3.58,5.0,12.84,27.79
1127223,A,Equipo_acarreo 14,Operador 43,Desmonte,Flota_carguio 2,Equipo_carguio 2,8,266,40,204.0,276.0,2.22,2.04,1.87,1.79,25.27,31.79
1127224,A,Equipo_acarreo 23,Operador 42,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,8,1028,46,535.8,296.0,8.57,5.36,4.26,4.18,14.75,29.85
1127225,A,Equipo_acarreo 22,Operador 39,Mineral Sulfuro,Flota_carguio 2,Equipo_carguio 5,6,862,46,460.2,286.0,7.18,4.6,3.6,3.63,14.61,30.01
1127226,A,Equipo_acarreo 13,Operador 59,Desmonte,Flota_carguio 2,Equipo_carguio 2,8,256,34,228.0,271.0,2.13,2.28,1.89,1.85,26.33,29.48
1127227,A,Equipo_acarreo 24,Operador 50,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,6,1024,46,399.0,297.0,8.53,3.99,4.23,4.38,14.74,30.18
1127229,A,Equipo_acarreo 7,Operador 53,Mineral Sulfuro,Flota_carguio 2,Equipo_carguio 5,14,830,30,462.0,300.0,6.92,4.62,3.73,3.62,15.87,31.42
1127231,A,Equipo_acarreo 5,Operador 64,Desmonte,Flota_carguio 2,Equipo_carguio 2,14,256,54,301.8,267.0,2.13,3.02,1.87,1.9,26.15,26.54
1127232,A,Equipo_acarreo 27,Operador 41,Mineral Sulfuro,Flota_carguio 2,Equipo_carguio 5,2,828,50,426.0,292.0,6.9,4.26,3.64,3.61,15.46,30.58
1127233,A,Equipo_acarreo 4,Operador 54,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,7,914,44,466.2,288.0,7.62,4.66,4.2,3.95,16.32,30.6
1127234,A,Equipo_acarreo 14,Operador 43,Desmonte,Flota_carguio 2,Equipo_carguio 2,43,246,52,235.8,275.0,2.05,2.36,1.86,1.85,27.0,28.34
1127235,A,Equipo_acarreo 8,Operador 46,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,10,908,42,480.0,261.0,7.57,4.8,4.27,4.15,16.74,31.03
1127236,A,Equipo_acarreo 26,Operador 35,Mineral Sulfuro,Flota_carguio 2,Equipo_carguio 5,40,744,46,415.2,288.0,6.2,4.15,3.53,3.49,16.74,31.46
1127237,A,Equipo_acarreo 21,Operador 51,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,8,998,50,520.2,307.0,8.32,5.2,4.33,4.26,15.4,29.28
1127238,A,Equipo_acarreo 13,Operador 59,Desmonte,Flota_carguio 2,Equipo_carguio 2,2,240,42,247.8,270.0,2.0,2.48,1.82,1.9,27.05,27.74
1127239,A,Equipo_acarreo 2,Operador 57,Mineral Sulfuro,Flota_carguio 2,Equipo_carguio 5,2,924,50,498.00000000000006,291.0,7.7,4.98,3.72,3.59,14.14,25.83
1127240,A,Equipo_acarreo 17,Operador 58,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,8,1012,40,348.0,301.0,8.43,3.48,4.21,2.69,14.75,26.64
1127241,A,Equipo_acarreo 6,Operador 47,Mineral Sulfuro,Flota_carguio 2,Equipo_carguio 5,8,782,38,373.8,278.0,6.52,3.74,3.68,3.5,16.51,33.81
1127242,A,Equipo_acarreo 25,Operador 36,Desmonte,Flota_carguio 3,Equipo_carguio 7,200,348,36,205.8,277.0,2.9,2.06,1.45,1.35,14.94,23.75
1127243,A,Equipo_acarreo 9,Operador 56,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,8,1032,36,282.0,290.0,8.6,2.82,4.27,4.38,14.6,39.73
1127244,A,Equipo_acarreo 12,Operador 52,Desmonte,Flota_carguio 1,Equipo_carguio 1,102,154,44,289.8,291.0,1.28,2.9,0.98,1.1,22.66,22.97
1127245,A,Equipo_acarreo 19,Operador 40,Desmonte,Flota_carguio 1,Equipo_carguio 6,3,982,46,390.0,295.0,8.18,3.9,3.62,3.42,13.02,31.58
1127246,A,Equipo_acarreo 5,Operador 64,Desmonte,Flota_carguio 2,Equipo_carguio 2,5,248,40,268.2,275.0,2.07,2.68,1.84,1.91,26.58,26.56
1127247,A,Equipo_acarreo 10,Operador 63,Desmonte,Flota_carguio 3,Equipo_carguio 7,288,272,34,184.2,276.0,2.27,1.84,1.45,1.34,19.16,26.27
1127248,A,Equipo_acarreo 14,Operador 43,Desmonte,Flota_carguio 2,Equipo_carguio 2,14,242,42,841.1999999999999,275.0,2.02,8.41,1.8,5.11,26.65,26.91
1127249,A,Equipo_acarreo 22,Operador 39,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,32,1012,34,478.2,284.0,8.43,4.78,4.23,4.15,14.73,33.65
1127250,A,Equipo_acarreo 13,Operador 59,Desmonte,Flota_carguio 2,Equipo_carguio 2,4,250,46,250.2,298.0,2.08,2.5,1.87,1.85,26.77,29.2
1127252,A,Equipo_acarreo 24,Operador 50,Mineral Sulfuro,Flota_carguio 1,Equipo_carguio 4,60,200,42,139.8,283.0,1.67,1.4,0.88,0.89,17.21,22.9
1127253,A,Equipo_acarreo 7,Operador 53,Mineral Sulfuro,Flota_carguio 2,Equipo_carguio 5,22,750,34,406.2,281.0,6.25,4.06,3.7,3.69,17.42,32.62
1127255,A,Equipo_acarreo 27,Operador 41,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,2,1046,40,541.8,306.0,8.72,5.42,4.24,4.22,14.38,27.63
1127256,A,Equipo_acarreo 12,Operador 52,Desmonte,Flota_carguio 1,Equipo_carguio 1,4,162,52,250.2,274.0,1.35,2.5,0.97,1.93,21.27,27.79
1127257,A,Equipo_acarreo 5,Operador 64,Desmonte,Flota_carguio 2,Equipo_carguio 2,4,226,36,288.0,279.0,1.88,2.88,1.76,1.87,27.93,23.5
1127258,A,Equipo_acarreo 4,Operador 54,Mineral Sulfuro,Flota_carguio 2,Equipo_carguio 5,8,742,52,454.2000000000001,271.0,6.18,4.54,3.52,3.62,16.71,29.39
1127260,A,Equipo_acarreo 26,Operador 35,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,13,980,38,702.0,281.0,8.17,7.02,4.26,4.38,15.39,25.69
1127261,A,Equipo_acarreo 8,Operador 46,Mineral Sulfuro,Flota_carguio 2,Equipo_carguio 5,6,724,34,384.0,276.0,6.03,3.84,3.7,3.57,17.91,33.44
1127262,A,Equipo_acarreo 15,Operador 37,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,2,898,36,487.80000000000007,299.0,7.48,4.88,4.29,4.03,16.99,31.52
1127263,A,Equipo_acarreo 24,Operador 50,Mineral Sulfuro,Flota_carguio 1,Equipo_carguio 4,8,148,36,186.0,296.0,1.23,1.86,0.85,1.45,20.76,28.54
1127264,A,Equipo_acarreo 10,Operador 63,Desmonte,Flota_carguio 3,Equipo_carguio 7,298,260,30,184.2,268.0,2.17,1.84,1.45,1.33,19.94,26.1
1127265,A,Equipo_acarreo 13,Operador 59,Desmonte,Flota_carguio 2,Equipo_carguio 2,8,250,26,228.0,284.0,2.08,2.28,1.85,1.86,26.5,29.86
1127267,A,Equipo_acarreo 21,Operador 51,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,2,894,58,538.2,275.0,7.45,5.38,4.22,4.18,16.78,27.82
1127270,A,Equipo_acarreo 9,Operador 56,Mineral Sulfuro,Flota_carguio 2,Equipo_carguio 5,144,794,44,522.0,280.0,6.62,5.22,3.68,3.68,16.32,25.45
1127271,A,Equipo_acarreo 12,Operador 52,Desmonte,Flota_carguio 2,Equipo_carguio 2,4,232,38,295.2,268.0,1.93,2.95,1.83,1.8,28.23,21.96
1127272,A,Equipo_acarreo 19,Operador 40,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,8,966,34,538.2,289.0,8.05,5.38,4.27,4.46,15.62,29.7
1127273,A,Equipo_acarreo 5,Operador 64,Desmonte,Flota_carguio 2,Equipo_carguio 2,4,270,38,271.8,280.0,2.25,2.72,1.8,1.89,23.84,25.1
1127274,A,Equipo_acarreo 1,Operador 55,Desmonte,Flota_carguio 3,Equipo_carguio 7,280,302,40,172.20000000000002,276.0,2.52,1.72,1.48,1.3,17.5,27.68
1127275,A,Equipo_acarreo 24,Operador 50,Mineral Sulfuro,Flota_carguio 1,Equipo_carguio 4,106,234,38,510.0,275.0,1.95,5.1,1.46,1.43,23.14,24.25
1127276,A,Equipo_acarreo 7,Operador 53,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,2,848,30,463.8,287.0,7.07,4.64,4.22,4.18,17.67,32.68
1127277,A,Equipo_acarreo 13,Operador 59,Desmonte,Flota_carguio 2,Equipo_carguio 2,6,326,32,240.0,290.0,2.1,2.4,1.65,1.84,25.1,28.22
1127278,A,Equipo_acarreo 11,Operador 48,Desmonte,Flota_carguio 2,Equipo_carguio 5,54,798,42,660.0,278.0,6.65,6.6,3.43,3.28,15.07,23.22
1127279,A,Equipo_acarreo 22,Operador 39,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,34,932,40,474.0,267.0,7.77,4.74,4.3,4.24,16.3,33.76
1127281,A,Equipo_acarreo 23,Operador 42,Mineral Sulfuro,Flota_carguio 2,Equipo_carguio 5,218,782,34,799.8,279.0,6.52,8.0,3.67,4.44,16.51,22.41
1127282,A,Equipo_acarreo 12,Operador 52,Desmonte,Flota_carguio 2,Equipo_carguio 2,29,246,36,220.2,288.0,2.05,2.2,1.84,1.87,26.79,30.46
1127283,A,Equipo_acarreo 10,Operador 63,Desmonte,Flota_carguio 3,Equipo_carguio 7,324,294,36,853.8000000000001,283.0,2.45,8.54,1.53,5.66,18.62,31.36
1127284,A,Equipo_acarreo 4,Operador 54,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,2,822,52,499.8,283.0,6.85,5.0,4.12,3.99,17.76,30.15
1127285,A,Equipo_acarreo 8,Operador 46,Desmonte,Flota_carguio 2,Equipo_carguio 5,6,702,34,391.8,264.0,5.85,3.92,3.27,3.33,16.38,30.54
1127286,A,Equipo_acarreo 5,Operador 64,Desmonte,Flota_carguio 2,Equipo_carguio 2,5,286,38,288.0,273.0,2.38,2.88,1.82,1.91,22.79,23.83
1127288,A,Equipo_acarreo 14,Operador 43,Desmonte,Flota_carguio 2,Equipo_carguio 2,8,258,30,264.0,288.0,2.15,2.64,1.83,1.86,25.38,25.43
1127290,A,Equipo_acarreo 13,Operador 59,Desmonte,Flota_carguio 2,Equipo_carguio 2,168,246,44,241.8,278.0,2.05,2.42,1.86,1.89,27.06,28.24
1127291,A,Equipo_acarreo 15,Operador 37,Mineral Sulfuro,Flota_carguio 2,Equipo_carguio 5,188,820,32,324.0,294.0,6.83,3.24,3.56,3.61,15.21,40.33
1127292,A,Equipo_acarreo 24,Operador 50,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,123,1070,32,558.0,291.0,8.92,5.58,4.24,3.66,13.99,23.68
1127296,A,Equipo_acarreo 12,Operador 52,Desmonte,Flota_carguio 2,Equipo_carguio 2,8,218,42,240.0,287.0,1.82,2.4,1.84,1.8,30.27,26.86
1127301,A,Equipo_acarreo 5,Operador 64,Desmonte,Flota_carguio 2,Equipo_carguio 2,1,274,44,277.8,266.0,2.28,2.78,1.82,1.9,23.94,24.79
1127303,A,Equipo_acarreo 7,Operador 53,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,2,964,30,388.8,287.0,8.03,3.89,4.25,4.38,15.76,26.33
1127304,A,Equipo_acarreo 14,Operador 43,Desmonte,Flota_carguio 2,Equipo_carguio 2,2,232,30,253.8,283.0,1.93,2.54,1.84,1.85,28.4,26.18
1127305,A,Equipo_acarreo 13,Operador 59,Desmonte,Flota_carguio 2,Equipo_carguio 2,8,218,30,228.0,272.0,1.82,2.28,1.83,1.85,30.27,29.13
1127308,A,Equipo_acarreo 25,Operador 36,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,9,1008,34,823.8000000000001,288.0,8.4,8.24,4.32,3.01,15.25,32.33
1127309,A,Equipo_acarreo 6,Operador 47,Mineral Sulfuro,Flota_carguio 1,Equipo_carguio 4,286,164,52,859.8,292.0,1.37,8.6,0.84,0.79,18.43,22.46
1127313,A,Equipo_acarreo 10,Operador 63,Desmonte,Flota_carguio 1,Equipo_carguio 6,0,842,30,873.0,298.0,7.02,8.73,3.53,3.63,14.98,20.43
1127314,A,Equipo_acarreo 5,Operador 64,Desmonte,Flota_carguio 2,Equipo_carguio 2,6,262,36,667.1999999999999,269.0,2.18,6.67,1.83,1.8,25.23,23.3
1127316,A,Equipo_acarreo 14,Operador 43,Desmonte,Flota_carguio 2,Equipo_carguio 2,8,266,58,751.1999999999999,283.0,2.22,7.51,1.82,1.8,24.45,22.56
1127318,A,Equipo_acarreo 15,Operador 37,Desmonte,Flota_carguio 2,Equipo_carguio 3,5,696,38,856.8,293.0,5.8,8.57,3.41,3.44,17.32,22.16
1127319,A,Equipo_acarreo 13,Operador 59,Desmonte,Flota_carguio 2,Equipo_carguio 2,84,208,46,472.8,274.0,1.73,4.73,1.88,1.8,32.44,27.23
1127328,B,Equipo_acarreo 7,Operador 72,Desmonte,Flota_carguio 2,Equipo_carguio 2,328,222,30,535.8,305.0,1.85,5.36,1.83,4.1,29.54,28.51
1127329,B,Equipo_acarreo 27,Operador 118,Desmonte,Flota_carguio 2,Equipo_carguio 3,227,824,32,715.2,297.0,6.87,7.15,3.69,3.6,15.86,26.84
1127332,B,Equipo_acarreo 12,Operador 111,Desmonte,Flota_carguio 2,Equipo_carguio 5,8,772,34,358.2,279.0,6.43,3.58,3.5,3.42,15.95,34.81
1127334,B,Equipo_acarreo 9,Operador 85,Desmonte,Flota_carguio 2,Equipo_carguio 5,47,846,44,430.2,296.0,7.05,4.3,3.71,3.6,15.44,30.19
1127335,B,Equipo_acarreo 11,Operador 71,Desmonte,Flota_carguio 2,Equipo_carguio 5,96,720,36,520.2,286.0,6.0,5.2,3.33,3.37,16.24,27.43
1127336,B,Equipo_acarreo 2,Operador 92,Desmonte,Flota_carguio 2,Equipo_carguio 5,285,746,56,472.2,284.0,6.22,4.72,3.4,3.38,16.24,29.76
1127341,B,Equipo_acarreo 24,Operador 99,Desmonte,Flota_carguio 2,Equipo_carguio 3,72,790,36,450.0,293.0,6.58,4.5,3.49,3.44,15.66,29.86
1127342,B,Equipo_acarreo 21,Operador 120,Desmonte,Flota_carguio 2,Equipo_carguio 2,1,266,36,244.2,299.0,2.22,2.44,1.91,1.91,25.64,28.33
1127343,B,Equipo_acarreo 23,Operador 119,Desmonte,Flota_carguio 1,Equipo_carguio 6,0,964,36,516.0,284.0,8.03,5.16,3.58,3.48,13.16,24.73
1127344,B,Equipo_acarreo 8,Operador 75,Desmonte,Flota_carguio 1,Equipo_carguio 6,233,918,46,364.2000000000001,270.0,7.65,3.64,3.55,3.63,13.77,31.48
1127346,B,Equipo_acarreo 5,Operador 82,Desmonte,Flota_carguio 2,Equipo_carguio 2,6,232,40,226.2,282.0,1.93,2.26,1.8,1.83,27.85,29.18
1127347,B,Equipo_acarreo 7,Operador 72,Desmonte,Flota_carguio 2,Equipo_carguio 3,6,824,34,462.0,297.0,6.87,4.62,3.45,3.17,14.76,28.46
1127348,B,Equipo_acarreo 14,Operador 74,Desmonte,Flota_carguio 2,Equipo_carguio 2,1,240,36,193.8,291.0,2.0,1.94,1.83,1.8,27.65,33.34
1127350,B,Equipo_acarreo 19,Operador 113,Desmonte,Flota_carguio 2,Equipo_carguio 5,236,776,36,546.0,287.0,6.47,5.46,3.3,3.47,15.35,23.55
1127351,B,Equipo_acarreo 21,Operador 120,Desmonte,Flota_carguio 2,Equipo_carguio 2,8,234,30,232.2,278.0,1.95,2.32,1.78,1.85,27.46,28.68
1127352,B,Equipo_acarreo 9,Operador 85,Desmonte,Flota_carguio 2,Equipo_carguio 3,5,790,36,391.8,300.0,6.58,3.92,3.5,3.27,15.56,31.13
1127353,B,Equipo_acarreo 11,Operador 71,Desmonte,Flota_carguio 2,Equipo_carguio 5,210,759,36,499.8,288.0,6.33,5.0,3.48,3.43,16.04,26.45
1127354,B,Equipo_acarreo 5,Operador 82,Desmonte,Flota_carguio 2,Equipo_carguio 2,28,274,42,234.0,301.0,2.28,2.34,1.86,1.81,24.15,30.57
1127355,B,Equipo_acarreo 10,Operador 81,Desmonte,Flota_carguio 2,Equipo_carguio 5,6,730,36,385.8,280.0,6.08,3.86,3.41,3.44,16.35,32.88
1127356,B,Equipo_acarreo 1,Operador 86,Desmonte,Flota_carguio 1,Equipo_carguio 6,0,906,30,360.0,276.0,7.55,3.6,3.64,3.28,14.28,32.68
1127358,B,Equipo_acarreo 6,Operador 87,Mineral Sulfuro,Flota_carguio 1,Equipo_carguio 4,6,114,48,481.8,300.0,0.95,4.82,0.41,3.23,12.5,24.47
1127359,B,Equipo_acarreo 2,Operador 92,Desmonte,Flota_carguio 2,Equipo_carguio 3,42,760,34,462.0,290.0,6.33,4.62,3.48,3.43,15.99,28.7
1127361,B,Equipo_acarreo 15,Operador 70,Desmonte,Flota_carguio 2,Equipo_carguio 5,40,762,40,634.2,283.0,6.35,6.34,3.31,3.37,15.24,27.81
1127362,B,Equipo_acarreo 24,Operador 99,Desmonte,Flota_carguio 2,Equipo_carguio 3,1,734,44,394.2000000000001,270.0,6.12,3.94,3.5,3.39,16.69,32.63
1127363,B,Equipo_acarreo 22,Operador 76,Desmonte,Flota_carguio 2,Equipo_carguio 5,182,802,38,454.2000000000001,290.0,6.68,4.54,3.49,3.43,15.2,27.23
1127364,B,Equipo_acarreo 23,Operador 119,Desmonte,Flota_carguio 2,Equipo_carguio 3,8,738,26,466.2,281.0,6.15,4.66,3.46,3.25,16.46,25.82
1127365,B,Equipo_acarreo 21,Operador 120,Desmonte,Flota_carguio 2,Equipo_carguio 2,2,234,36,229.8,283.0,1.95,2.3,1.8,1.86,27.62,28.97
1127369,B,Equipo_acarreo 7,Operador 72,Desmonte,Flota_carguio 2,Equipo_carguio 5,40,730,34,496.2,287.0,6.08,4.96,3.26,3.71,15.67,28.8
1127370,B,Equipo_acarreo 17,Operador 78,Desmonte,Flota_carguio 2,Equipo_carguio 3,6,714,42,583.2,290.0,5.95,5.83,3.47,2.82,17.04,23.47
1127371,B,Equipo_acarreo 5,Operador 82,Desmonte,Flota_carguio 2,Equipo_carguio 2,6,250,34,223.8,283.0,2.08,2.24,1.84,1.82,26.48,29.21
1127372,B,Equipo_acarreo 6,Operador 87,Desmonte,Flota_carguio 2,Equipo_carguio 3,8,702,32,334.20000000000005,266.0,5.85,3.34,3.4,2.93,17.01,31.55
1127373,B,Equipo_acarreo 9,Operador 85,Desmonte,Flota_carguio 2,Equipo_carguio 5,40,732,38,426.0,285.0,6.1,4.26,3.41,3.45,16.36,29.39
1127376,B,Equipo_acarreo 19,Operador 113,Desmonte,Flota_carguio 2,Equipo_carguio 3,1,1016,36,610.2,289.0,8.17,6.1,3.49,3.46,13.59,26.97
1127377,B,Equipo_acarreo 10,Operador 81,Desmonte,Flota_carguio 2,Equipo_carguio 5,8,1020,34,481.8,285.0,7.44,4.82,3.52,3.26,15.05,30.3
1127378,B,Equipo_acarreo 21,Operador 120,Desmonte,Flota_carguio 2,Equipo_carguio 2,8,250,30,235.8,289.0,2.08,2.36,1.85,1.85,26.44,28.24
1127379,B,Equipo_acarreo 1,Operador 86,Desmonte,Flota_carguio 2,Equipo_carguio 5,26,786,40,379.8,280.0,6.55,3.8,3.23,3.01,14.39,30.77
1127380,B,Equipo_acarreo 2,Operador 92,Desmonte,Flota_carguio 2,Equipo_carguio 3,34,828,34,529.2,286.0,6.9,5.29,3.41,3.45,14.39,28.49
1127381,B,Equipo_acarreo 5,Operador 82,Desmonte,Flota_carguio 2,Equipo_carguio 2,6,258,40,226.2,289.0,2.15,2.26,1.87,1.84,25.85,29.54
1127382,B,Equipo_acarreo 11,Operador 71,Desmonte,Flota_carguio 2,Equipo_carguio 3,34,796,26,688.2,295.0,6.63,6.88,3.46,3.76,15.32,28.63
1127383,B,Equipo_acarreo 4,Operador 73,Mineral Sulfuro,Flota_carguio 1,Equipo_carguio 4,4,76,46,60.0,281.0,0.63,0.6,0.36,0.31,16.53,18.88
